날짜	직업	등수	참가자	덱코드	대회코드	카드
2026-02-23	ドラゴン	5	13	7N1SG	1478272	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-061': 3, 'BP13-067': 2, 'BP16-056': 2, 'BP17-055': 3, 'BP17-062': 3, 'BP18-060': 3, 'BP18-070': 3, 'BP18-071': 1, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 3, 'DSD01b-003': 3}
2026-02-23	プリンセスコネクト！Re:Dive	6	13	4Y53W	1478272	{'CP04-001': 2, 'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-062': 3, 'CP04-091': 2, 'CP04-118': 3, 'PR-511': 3, 'PCS01-021': 3}
2026-02-23	エルフ	7	13	2HLH6	1478272	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 3, 'BP17-001': 3, 'BP18-004': 2, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	プリンセスコネクト！Re:Dive	8	13	5ARZS	1478272	{'CP04-001': 3, 'CP04-005': 1, 'CP04-008': 2, 'CP04-019': 3, 'CP04-021': 2, 'CP04-036': 2, 'CP04-055': 3, 'CP04-070': 1, 'CP04-091': 3, 'CP04-093': 3, 'CP04-098': 3, 'CP04-099': 3, 'CP04-102': 3, 'CP04-105': 1, 'CP04-106': 3, 'CP04-107': 1, 'CP04-108': 3}
2026-02-23	エルフ	1	12	59EA8	1467573	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 1, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	ビショップ	2	12	3M8KS	1467573	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-099': 3, 'BP17-098': 3, 'BP17-099': 3, 'BP17-100': 3, 'BP17-106': 3, 'BP17-107': 3}
2026-02-23	エルフ	3	12	6TV76	1467573	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 2}
2026-02-23	エルフ	4	12	1G70U	1467573	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 1, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	エルフ	5	12	4ME3A	1467573	{'BP01-015': 2, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 1, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-23	ロイヤル	6	12	6AFR2	1467573	{'BP05-025': 3, 'BP14-018': 3, 'BP14-022': 3, 'BP14-025': 3, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-022': 3, 'BP18-026': 3, 'ECP01-010': 2, 'BP11-SP01': 2}
2026-02-23	プリンセスコネクト！Re:Dive	7	12	5XX1E	1467573	{'CP04-003': 2, 'CP04-019': 3, 'CP04-036': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-075': 3, 'CP04-118': 3}
2026-02-23	ドラゴン	8	12	66QMS	1467573	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-060': 1, 'BP13-061': 3, 'BP13-067': 2, 'BP16-056': 1, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 1, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3}
2026-02-28	ナイトメア	4	22	3CU06	1469473	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 2, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-02-28	エルフ	1	22	2X4KJ	1469473	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 3, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 3, 'CP04-001': 1, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-28	ドラゴン	8	22	2UYJJ	1469473	{'BP07-055': 2, 'BP10-054': 2, 'BP11-054': 3, 'BP11-058': 3, 'BP11-059': 3, 'BP11-066': 3, 'BP13-056': 3, 'BP15-074': 3, 'BP16-057': 3, 'BP17-066': 3, 'BP18-061': 3, 'CP04-062': 3, 'SD04-002': 3, 'SD08-011': 3}
2026-02-28	アイドルマスター シンデレラガールズ	5	22	U9AL	1469473	{'BP01-135': 3, 'CP02-023': 3, 'CP02-069': 1, 'ECP02-001': 3, 'ECP02-003': 3, 'ECP02-012': 3, 'ECP02-016': 3, 'ECP02-026': 3, 'ECP02-047': 3, 'ECP02-050': 3, 'ECP02-052': 3, 'CSD02b-001': 3, 'CSD02b-003': 3, 'CSD02b-004': 3}
2026-02-28	エルフ	2	22	270JN	1469473	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-118': 3, 'BP17-001': 3, 'BP18-004': 1, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-28	エルフ	7	22	1GUJY	1469473	{'BP01-015': 3, 'BP02-110': 3, 'BP05-017': 2, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 1, 'BP18-013': 3, 'BP18-014': 2, 'BP18-116': 1, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 2, 'BP18-126': 2, 'EBD01-007': 3}
2026-02-28	ロイヤル	3	22	5WHAL	1469473	{'BP06-019': 3, 'BP07-022': 3, 'BP09-018': 3, 'BP11-018': 3, 'BP11-027': 2, 'BP11-031': 3, 'BP14-024': 3, 'BP15-023': 3, 'BP16-019': 3, 'BP16-031': 3, 'BP17-019': 3, 'BP18-023': 3, 'BP18-026': 2, 'SP01-010': 3}
2026-02-28	ロイヤル	6	22	5HNAU	1469473	{'BP01-152': 2, 'BP01-159': 3, 'BP03-117': 3, 'BP07-034': 1, 'BP09-020': 3, 'BP09-106': 3, 'BP09-117': 3, 'BP10-114': 3, 'BP11-024': 1, 'BP14-108': 3, 'BP14-110': 3, 'BP16-111': 3, 'BP16-117': 3, 'CP03-030': 3, 'BP11-SP01': 3}
2026-02-28	エルフ	4	11	2VCG0	1467998	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-28	エルフ	5	11	51PX6	1467998	{'BP02-110': 3, 'BP09-112': 3, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 1, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 2, 'BP18-126': 3, 'EBD01-007': 2}
2026-02-28	プリンセスコネクト！Re:Dive	2	11	UAVN	1467998	{'CP04-003': 3, 'CP04-018': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-044': 3, 'CP04-045': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 2, 'CP04-062': 3, 'CP04-063': 2}
2026-02-28	ビショップ	6	11	33GX4	1467998	{'BP01-131': 3, 'BP01-139': 3, 'BP01-140': 3, 'BP08-087': 2, 'BP10-109': 2, 'BP11-092': 1, 'BP15-094': 3, 'BP15-101': 3, 'BP15-113': 3, 'BP16-094': 2, 'BP16-099': 2, 'BP17-091': 1, 'BP17-109': 3, 'BP18-115': 3, 'CP01-070': 3, 'CP04-102': 3}
2026-02-28	ナイトメア	8	11	2RH4C	1467998	{'BP01-109': 1, 'BP03-076': 2, 'BP07-076': 3, 'BP08-103': 3, 'BP12-071': 3, 'BP13-076': 3, 'BP13-081': 1, 'BP14-070': 3, 'BP15-078': 3, 'BP15-080': 3, 'BP15-088': 3, 'BP18-079': 3, 'BP18-082': 1, 'BP18-085': 2, 'BP18-090': 3, 'SP01-045': 3}
2026-02-28	ナイトメア	7	11	79210	1467998	{'BP07-076': 3, 'BP12-071': 3, 'BP13-076': 3, 'BP13-080': 2, 'BP13-081': 2, 'BP14-070': 3, 'BP15-080': 3, 'BP17-073': 3, 'BP18-079': 3, 'BP18-082': 2, 'BP18-085': 3, 'BP18-086': 1, 'BP18-090': 3, 'ECP01-037': 3, 'SP01-045': 3}
2026-02-28	プリンセスコネクト！Re:Dive	3	11	4UKYC	1467998	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-02-28	プリンセスコネクト！Re:Dive	1	11	4S5E2	1467998	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 1, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-091': 1, 'CP04-118': 3}
2026-02-28	ドラゴン	1	20	13RV8	1476769	{'BP01-076': 1, 'BP10-068': 3, 'BP13-054': 2, 'BP13-059': 3, 'BP13-061': 2, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 3, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3, 'DSD01b-012': 2}
2026-02-28	ロイヤル	7	20	480BN	1476769	{'BP05-018': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP07-022': 3, 'BP10-031': 3, 'BP11-018': 3, 'BP11-024': 1, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-035': 3, 'BP15-113': 3, 'CP03-040': 3}
2026-02-28	ロイヤル	6	20	1TUTA	1476769	{'BP01-159': 3, 'BP01-162': 1, 'BP03-117': 3, 'BP07-034': 1, 'BP09-020': 2, 'BP09-106': 3, 'BP09-117': 3, 'BP10-114': 3, 'BP10-121': 3, 'BP11-018': 3, 'BP11-024': 1, 'BP14-108': 3, 'BP14-110': 3, 'BP16-111': 2, 'BP16-117': 3, 'CP03-030': 3}
2026-02-28	ロイヤル	8	20	7A47Y	1476769	{'BP01-159': 3, 'BP01-162': 1, 'BP03-117': 3, 'BP07-034': 1, 'BP09-020': 2, 'BP09-106': 3, 'BP09-117': 3, 'BP10-114': 3, 'BP10-121': 2, 'BP11-018': 3, 'BP11-024': 1, 'BP14-108': 3, 'BP14-110': 3, 'BP16-111': 3, 'BP16-117': 3, 'CP03-030': 3}
2026-02-28	プリンセスコネクト！Re:Dive	2	20	2JGX0	1476769	{'CP04-003': 3, 'CP04-018': 3, 'CP04-036': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 2, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-02-28	エルフ	4	20	2TGK4	1476769	{'BP01-170': 3, 'BP07-001': 3, 'BP07-004': 2, 'BP07-007': 3, 'BP07-014': 2, 'BP07-112': 3, 'BP12-007': 3, 'BP12-103': 3, 'BP12-104': 2, 'BP12-107': 2, 'BP13-001': 3, 'BP13-008': 2, 'BP17-002': 3, 'PR-169': 3, 'PR-178': 3}
2026-02-28	ナイトメア	5	20	35X5G	1476769	{'BP03-115': 3, 'BP11-075': 2, 'BP14-070': 3, 'BP14-072': 3, 'BP14-074': 3, 'BP14-077': 3, 'BP14-080': 2, 'BP14-081': 3, 'BP14-082': 2, 'BP14-084': 1, 'BP14-085': 3, 'BP14-087': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-075': 3}
2026-02-28	ロイヤル	3	20	1DCBC	1476769	{'BP01-159': 3, 'BP03-109': 1, 'BP03-117': 3, 'BP07-034': 1, 'BP09-020': 2, 'BP09-106': 3, 'BP09-117': 3, 'BP10-114': 3, 'BP10-121': 2, 'BP14-108': 3, 'BP14-110': 3, 'BP16-111': 3, 'BP16-117': 3, 'BP18-026': 3, 'CP03-030': 3, 'BP11-SP01': 1}
2026-02-28	ドラゴン	6	21	4ZB4G	1476113	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 1, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 3, 'BP11-066': 3, 'BP15-060': 3, 'BP15-074': 3, 'BP15-113': 2, 'BP16-057': 3, 'BP16-067': 3, 'BP18-061': 3, 'SD04-002': 3, 'SD08-011': 3}
2026-02-28	ナイトメア	3	21	WUEY	1476113	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 2, 'BP09-071': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-02-28	エルフ	4	21	117NW	1476113	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 3, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 1, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-28	ナイトメア	1	21	776WA	1476113	{'BP01-116': 1, 'BP02-069': 3, 'BP09-069': 3, 'BP09-075': 3, 'BP09-078': 3, 'BP09-083': 3, 'BP10-089': 3, 'BP16-085': 3, 'BP17-074': 3, 'BP18-080': 3, 'BP18-084': 3, 'BP18-089': 3, 'BP18-092': 2, 'BP18-096': 3, 'CP02-085': 1}
2026-02-28	ドラゴン	2	21	4BNJU	1476113	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-061': 2, 'BP13-067': 2, 'BP14-058': 3, 'BP15-113': 2, 'BP17-055': 3, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 1, 'DSD01b-003': 3}
2026-02-28	プリンセスコネクト！Re:Dive	8	21	4LASA	1476113	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 2, 'CP04-118': 2}
2026-02-28	ビショップ	7	21	64YQ4	1476113	{'BP05-098': 3, 'BP09-086': 3, 'BP10-107': 3, 'BP11-086': 3, 'BP11-095': 1, 'BP11-096': 3, 'BP11-099': 3, 'BP11-113': 1, 'BP12-086': 2, 'BP13-088': 3, 'BP13-091': 3, 'BP16-096': 3, 'CP03-115': 3, 'ECP01-053': 3, 'SP01-045': 3}
2026-02-28	プリンセスコネクト！Re:Dive	5	21	3XKNW	1476113	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3}
2026-02-28	エルフ	5	11	2MCLC	1459125	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 1, 'ECP02-004': 3, 'SP01-045': 2}
2026-02-28	プリンセスコネクト！Re:Dive	2	11	730E2	1459125	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-036': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
2026-02-28	ドラゴン	7	11	66QMS	1459125	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-060': 1, 'BP13-061': 3, 'BP13-067': 2, 'BP16-056': 1, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 1, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3}
2026-02-28	ドラゴン	6	11	6VVWN	1459125	{'BP01-076': 3, 'BP10-068': 3, 'BP13-059': 2, 'BP13-061': 3, 'BP17-055': 3, 'BP17-062': 3, 'BP18-060': 3, 'BP18-066': 3, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 3, 'DSD01b-003': 3}
2026-02-28	プリンセスコネクト！Re:Dive	4	11	3N4MU	1459125	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-02-28	ロイヤル	8	11	4JMRC	1459125	{'BP02-018': 1, 'BP07-022': 2, 'BP11-018': 3, 'BP13-019': 2, 'BP13-026': 3, 'BP13-028': 3, 'BP13-030': 3, 'BP13-032': 3, 'BP13-033': 3, 'BP13-035': 3, 'BP14-018': 3, 'BP14-024': 2, 'BP16-021': 3, 'BP18-023': 3, 'SD07-012': 3}
2026-02-28	エルフ	3	11	3P58A	1459125	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 1, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-28	プリンセスコネクト！Re:Dive	1	11	4U87G	1459125	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 2, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-02-28	ウィッチ	8	11	56M8S	1472403	{'BP02-035': 1, 'BP05-103': 3, 'BP05-112': 1, 'BP10-037': 2, 'BP10-043': 3, 'BP10-047': 3, 'BP14-036': 3, 'BP14-042': 3, 'BP14-043': 3, 'BP14-049': 3, 'BP14-115': 2, 'BP15-112': 3, 'BP15-113': 3, 'BP16-040': 3, 'BP16-117': 3, 'CP04-041': 2}
2026-02-28	エルフ	4	11	5A01Q	1472403	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP02-011': 1, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-28	エルフ	6	11	3TQL2	1472403	{'BP02-110': 3, 'BP09-112': 3, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 1, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-116': 1, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 2, 'BP18-126': 2, 'EBD01-007': 2}
2026-02-28	ロイヤル	7	11	38Y98	1472403	{'BP05-018': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP07-022': 3, 'BP10-031': 3, 'BP11-018': 3, 'BP11-024': 1, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-035': 3, 'BP15-113': 3, 'CP03-040': 3}
2026-02-28	ナイトメア	1	11	59KZ6	1472403	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 1, 'BP12-075': 1, 'BP12-079': 3, 'BP12-082': 3, 'BP12-103': 2, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-02-28	ウマ娘 プリティーダービー	5	11	2WJDY	1472403	{'CP01-016': 3, 'CP01-031': 3, 'CP01-052': 3, 'CP01-068': 2, 'CP01-073': 3, 'CP01-080': 3, 'ECP01-010': 3, 'ECP01-019': 3, 'ECP01-028': 3, 'ECP01-030': 3, 'ECP01-036': 3, 'ECP01-046': 3, 'ECP01-049': 3, 'ECP01-052': 2, 'ECP01-057': 2}
2026-02-28	プリンセスコネクト！Re:Dive	2	11	1XFKL	1472403	{'CP04-001': 2, 'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-058': 1, 'CP04-062': 3, 'CP04-118': 3, 'PR-505': 2, 'PR-511': 3, 'PCS01-021': 3}
2026-02-28	アイドルマスター シンデレラガールズ	3	11	27ZES	1472403	{'CP02-031': 2, 'CP02-041': 1, 'CP02-053': 1, 'ECP02-005': 3, 'ECP02-013': 3, 'ECP02-017': 3, 'ECP02-027': 3, 'ECP02-029': 3, 'ECP02-042': 3, 'ECP02-063': 3, 'ECP02-070': 3, 'PR-439': 3, 'CSD02c-002': 3, 'CSD02c-003': 3, 'CSD02c-004': 3}
2026-02-28	ナイトメア	5	14	2ERTQ	1459750	{'BP01-110': 3, 'BP03-076': 3, 'BP09-071': 1, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP11-082': 1, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 3}
2026-02-28	プリンセスコネクト！Re:Dive	2	14	1DD2E	1459750	{'CP04-001': 1, 'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3}
2026-02-28	ナイトメア	7	14	5PX5S	1459750	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-076': 1, 'BP13-077': 3, 'BP13-081': 1, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-02-28	エルフ	4	14	1G5WS	1459750	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-28	ウマ娘 プリティーダービー	8	14	2BK6W	1459750	{'CP01-016': 3, 'CP01-031': 3, 'CP01-052': 3, 'CP01-068': 2, 'CP01-070': 1, 'CP01-073': 3, 'CP01-080': 3, 'ECP01-010': 3, 'ECP01-019': 3, 'ECP01-028': 3, 'ECP01-036': 3, 'ECP01-046': 3, 'ECP01-049': 3, 'ECP01-052': 3, 'ECP01-056': 1}
2026-02-28	プリンセスコネクト！Re:Dive	3	14	5J1HU	1459750	{'CP04-001': 3, 'CP04-003': 3, 'CP04-041': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-062': 3, 'CP04-065': 1, 'CP04-066': 2, 'CP04-075': 3, 'CP04-095': 1, 'CP04-112': 3, 'CP04-113': 3, 'CP04-115': 3, 'CP04-118': 3, 'PR-511': 3}
2026-02-28	ナイトメア	1	14	4X9KS	1459750	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 1, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
2026-02-28	ウィッチ	6	14	6R8WW	1459750	{'BP05-035': 3, 'BP05-038': 1, 'BP05-044': 3, 'BP05-046': 2, 'BP07-048': 3, 'BP08-041': 3, 'BP08-047': 2, 'BP09-046': 2, 'BP11-048': 3, 'BP12-037': 3, 'BP12-050': 1, 'BP14-036': 2, 'BP14-047': 3, 'BP15-038': 3, 'BP15-047': 3, 'BP15-053': 3}
2026-02-28	ナイトメア	4	24	2XEQ8	1472351	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
